Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",Johns Hopkins University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Johns Hopkins University,"Civil and Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Johns Hopkins University,"Materials Science and Engineering, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Johns Hopkins University,"Mechanical Engineering, Department of",1,1,0,0,0,1,0,0
"Materials Science and Engineering, Department of",New York University,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",New York University,"Electrical and Computer Engineering (Polytechnic Institute), Department of",1,0,0,0,0,0,3,0
"Materials Science and Engineering, Department of",Tufts University,"Chemical and Biological Engineering, Department of",1,17,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Illinois Chicago,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Illinois Chicago,"Mechanical and Industrial Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Chicago, The","Chemistry, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Chicago, The","Computer Science, Department of",2,1,0,0,0,1,0,0
"Materials Science and Engineering, Department of","University of Chicago, The","Physics, Department of",1,0,0,0,1,0,0,0
"Materials Science and Engineering, Department of","University of Chicago, The","Statistics, Department of",1,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","University of Chicago, The","Molecular Engineering, Pritzker School of",5,2,0,0,1,0,1,0
"Materials Science and Engineering, Department of",Virginia Commonwealth University,"Chemical and Life Science Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Virginia Commonwealth University,"Mechanical and Nuclear Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Virginia Commonwealth University,"Physics, Department of",1,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, San Diego","Chemistry and Biochemistry, Department of",3,3,0,0,1,0,0,0
"Materials Science and Engineering, Department of","University of California, San Diego","Chemical and Nanoengineering, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, San Diego","Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of California, San Diego","Structural Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Georgia,"Chemical, Materials and Biomedical Engineering, School of",1,8,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Northern Illinois University,"Physics, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Washington,"Chemical Engineering, Department of",1,3,0,0,0,0,0,0
